age,workclass,education,marital_status,occupation,relationship,race,sex,capital_change,hours_per_week,native_country,target
48,Private,0,Divorced,Sales,Not-in-family,White,Female,equal to 0,30,United-States,0
36,Local-gov,2,Never-married,Protective-serv,Not-in-family,Black,Male,equal to 0,40,United-States,0
18,Private,0,Never-married,Other-service,Own-child,White,Male,equal to 0,20,United-States,0
33,Private,0,Never-married,Exec-managerial,Not-in-family,White,Female,equal to 0,40,United-States,0
34,Private,3,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,40,United-States,0
51,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,between 0 and 50K,48,United-States,1
39,State-gov,1,Divorced,Prof-specialty,Not-in-family,White,Female,equal to 0,40,United-States,0
20,Private,0,Never-married,Other-service,Own-child,White,Male,equal to 0,35,United-States,0
67,Local-gov,1,Divorced,Adm-clerical,Not-in-family,Black,Female,equal to 0,20,United-States,0
42,Private,1,Never-married,Adm-clerical,Not-in-family,White,Female,equal to 0,60,United-States,0
59,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,40,United-States,0
31,Local-gov,0,Never-married,Protective-serv,Not-in-family,Black,Male,equal to 0,40,United-States,0
19,Private,1,Never-married,Other-service,Unmarried,Black,Female,between 0 and 50K,30,United-States,0
47,Private,1,Divorced,Exec-managerial,Not-in-family,White,Female,equal to 0,48,United-States,0
68,Private,0,Married-civ-spouse,Other-service,Husband,White,Male,equal to 0,30,United-States,0
30,Private,1,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,equal to 0,40,United-States,0
34,Private,0,Never-married,Handlers-cleaners,Not-in-family,White,Male,equal to 0,60,United-States,0
49,Private,0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,40,United-States,0
38,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
60,Private,1,Married-civ-spouse,Sales,Husband,White,Male,between 0 and 50K,40,United-States,1
51,Private,1,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,40,United-States,1
24,Private,2,Never-married,Adm-clerical,Not-in-family,White,Male,equal to 0,40,United-States,0
18,Private,1,Never-married,Handlers-cleaners,Own-child,Black,Female,between -50K and 0,35,United-States,0
24,Private,2,Never-married,Exec-managerial,Own-child,White,Female,equal to 0,40,United-States,0
21,Private,0,Married-civ-spouse,Other-service,Husband,White,Male,equal to 0,40,Mexico,0
48,Local-gov,0,Married-civ-spouse,Tech-support,Wife,White,Female,between -50K and 0,40,United-States,1
52,Local-gov,0,Married-civ-spouse,Other-service,Wife,White,Female,equal to 0,40,United-States,0
48,Private,0,Divorced,Handlers-cleaners,Not-in-family,White,Male,equal to 0,40,United-States,0
40,Federal-gov,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,between 0 and 50K,66,United-States,1
29,Private,0,Divorced,Prof-specialty,Not-in-family,White,Female,between 0 and 50K,48,United-States,0
20,Private,1,Never-married,Tech-support,Own-child,White,Female,equal to 0,20,United-States,0
31,Private,0,Divorced,Sales,Unmarried,White,Female,equal to 0,25,United-States,0
30,Private,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,50,United-States,0
30,Private,0,Never-married,Craft-repair,Unmarried,White,Male,equal to 0,40,United-States,0
51,Private,0,Never-married,Handlers-cleaners,Own-child,White,Female,equal to 0,40,United-States,0
29,Private,1,Divorced,Exec-managerial,Not-in-family,White,Female,equal to 0,40,United-States,0
56,Self-emp-not-inc,3,Never-married,Sales,Not-in-family,White,Male,equal to 0,16,United-States,0
46,Private,2,Separated,Tech-support,Unmarried,White,Female,equal to 0,40,United-States,0
41,Private,1,Separated,Prof-specialty,Own-child,White,Female,between -50K and 0,40,United-States,0
29,Private,0,Never-married,Other-service,Other-relative,White,Female,equal to 0,40,El-Salvador,0
48,Self-emp-not-inc,0,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,equal to 0,30,South,0
34,Self-emp-inc,0,Divorced,Sales,Not-in-family,White,Female,equal to 0,50,United-States,0
42,Self-emp-not-inc,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,50,United-States,0
25,Private,0,Never-married,Other-service,Unmarried,White,Female,equal to 0,30,Columbia,0
47,Private,0,Divorced,Other-service,Unmarried,Black,Female,equal to 0,40,United-States,0
23,Private,0,Never-married,Sales,Own-child,White,Male,equal to 0,40,United-States,0
43,Local-gov,1,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,22,United-States,0
19,Local-gov,1,Never-married,Other-service,Own-child,Black,Female,equal to 0,35,United-States,0
22,Private,0,Never-married,Handlers-cleaners,Own-child,White,Male,equal to 0,40,United-States,0
40,Local-gov,2,Divorced,Prof-specialty,Unmarried,White,Female,equal to 0,70,United-States,0
41,Self-emp-not-inc,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,Yugoslavia,0
71,Self-emp-inc,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,between -50K and 0,60,United-States,1
42,Private,0,Married-civ-spouse,Adm-clerical,Husband,White,Male,equal to 0,45,United-States,0
31,State-gov,2,Never-married,Adm-clerical,Not-in-family,White,Male,equal to 0,47,United-States,0
69,Private,1,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,32,United-States,0
58,Self-emp-not-inc,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,equal to 0,70,United-States,0
36,Private,0,Widowed,Other-service,Unmarried,Black,Female,equal to 0,12,United-States,0
31,Private,0,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,65,United-States,0
20,Private,1,Never-married,Prof-specialty,Own-child,Other,Female,between 0 and 50K,35,United-States,0
41,Private,0,Never-married,Adm-clerical,Not-in-family,White,Female,equal to 0,40,United-States,0
35,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
62,Private,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,0
28,Private,2,Never-married,Prof-specialty,Own-child,White,Female,equal to 0,15,United-States,0
27,Private,0,Married-civ-spouse,Farming-fishing,Own-child,White,Male,equal to 0,55,United-States,0
17,Private,0,Never-married,Handlers-cleaners,Own-child,White,Male,equal to 0,40,Canada,0
35,Self-emp-not-inc,0,Divorced,Sales,Not-in-family,White,Male,equal to 0,50,United-States,1
45,Self-emp-not-inc,1,Married-civ-spouse,Other-service,Wife,White,Female,equal to 0,99,United-States,0
44,Private,2,Divorced,Adm-clerical,Unmarried,White,Female,equal to 0,40,United-States,0
27,Private,1,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,equal to 0,40,Philippines,0
51,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
49,Private,0,Widowed,Other-service,Not-in-family,White,Female,equal to 0,45,United-States,0
64,Self-emp-not-inc,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,10,United-States,1
54,Self-emp-not-inc,0,Divorced,Transport-moving,Not-in-family,White,Male,equal to 0,45,Cuba,0
43,Private,0,Married-civ-spouse,Craft-repair,Husband,Other,Male,equal to 0,40,Mexico,0
32,Private,0,Divorced,Craft-repair,Unmarried,White,Male,equal to 0,35,United-States,0
36,Private,1,Never-married,Sales,Not-in-family,Black,Male,between 0 and 50K,43,United-States,1
26,Self-emp-not-inc,0,Never-married,Sales,Other-relative,Asian-Pac-Islander,Male,equal to 0,50,United-States,1
37,Private,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,50,United-States,1
38,Private,1,Divorced,Adm-clerical,Unmarried,White,Female,equal to 0,40,United-States,0
26,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
50,Private,2,Married-civ-spouse,Craft-repair,Husband,White,Male,between -50K and 0,50,United-States,1
47,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,between 0 and 50K,40,United-States,1
42,Private,0,Divorced,Machine-op-inspct,Not-in-family,White,Female,equal to 0,40,United-States,0
66,Local-gov,0,Widowed,Transport-moving,Not-in-family,Black,Female,equal to 0,40,United-States,0
43,Private,0,Separated,Adm-clerical,Not-in-family,Black,Female,equal to 0,32,United-States,0
37,Private,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,45,United-States,1
37,Private,0,Divorced,Exec-managerial,Unmarried,White,Female,equal to 0,35,United-States,0
25,Private,1,Never-married,Tech-support,Own-child,White,Female,equal to 0,40,United-States,0
29,Private,2,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,50,United-States,1
63,Private,0,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,1
50,Self-emp-not-inc,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,between 0 and 50K,40,United-States,1
42,State-gov,3,Never-married,Prof-specialty,Not-in-family,White,Male,equal to 0,70,United-States,0
32,Private,0,Never-married,Craft-repair,Own-child,White,Male,equal to 0,40,United-States,0
42,State-gov,1,Married-civ-spouse,Protective-serv,Husband,White,Male,equal to 0,40,United-States,1
41,Self-emp-not-inc,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,50,United-States,0
25,Private,2,Never-married,Sales,Not-in-family,White,Male,between 0 and 50K,40,United-States,0
65,Self-emp-inc,0,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,50,United-States,0
32,Private,1,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,equal to 0,50,United-States,0
32,Private,0,Never-married,Craft-repair,Unmarried,White,Male,equal to 0,10,United-States,0
24,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,60,United-States,0
51,Federal-gov,0,Divorced,Exec-managerial,Not-in-family,White,Female,equal to 0,40,United-States,0
67,Private,0,Never-married,Prof-specialty,Not-in-family,Black,Female,equal to 0,35,United-States,0
28,Private,0,Married-spouse-absent,Other-service,Unmarried,White,Female,equal to 0,35,United-States,0
32,Self-emp-inc,1,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,55,United-States,1
77,Private,3,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,40,United-States,0
47,Private,0,Divorced,Adm-clerical,Unmarried,White,Female,equal to 0,20,United-States,0
26,Private,0,Never-married,Handlers-cleaners,Not-in-family,White,Male,equal to 0,40,United-States,0
20,Private,1,Never-married,Handlers-cleaners,Own-child,White,Male,equal to 0,20,United-States,0
57,State-gov,1,Married-civ-spouse,Prof-specialty,Husband,Black,Male,equal to 0,35,United-States,1
40,Private,4,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,45,United-States,0
50,Private,3,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,40,United-States,1
19,Private,0,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,equal to 0,45,Mexico,0
54,Federal-gov,0,Married-civ-spouse,Adm-clerical,Husband,White,Male,equal to 0,40,United-States,0
51,Local-gov,1,Married-civ-spouse,Protective-serv,Husband,White,Male,equal to 0,40,United-States,1
51,Local-gov,2,Married-civ-spouse,Adm-clerical,Husband,White,Male,equal to 0,50,United-States,1
38,State-gov,1,Married-civ-spouse,Protective-serv,Husband,White,Male,between 0 and 50K,40,United-States,1
68,Private,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,25,United-States,0
17,Private,0,Never-married,Sales,Own-child,White,Female,equal to 0,20,United-States,0
32,Private,2,Never-married,Exec-managerial,Not-in-family,White,Male,equal to 0,40,United-States,0
29,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,45,United-States,0
42,Private,1,Divorced,Sales,Unmarried,White,Male,equal to 0,40,United-States,0
40,Private,0,Divorced,Exec-managerial,Unmarried,White,Female,equal to 0,40,United-States,0
27,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
22,State-gov,2,Never-married,Prof-specialty,Own-child,White,Female,equal to 0,20,United-States,0
58,Private,0,Widowed,Other-service,Not-in-family,White,Female,equal to 0,40,United-States,0
61,Private,2,Married-civ-spouse,Sales,Husband,White,Male,equal to 0,45,United-States,1
42,Private,2,Married-civ-spouse,Craft-repair,Wife,Black,Female,equal to 0,35,United-States,1
49,Private,3,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,equal to 0,40,India,0
41,Self-emp-inc,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,40,United-States,0
43,Private,0,Divorced,Machine-op-inspct,Not-in-family,Black,Female,equal to 0,40,United-States,0
46,Private,2,Divorced,Sales,Unmarried,White,Male,equal to 0,40,United-States,1
28,Private,0,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,45,United-States,1
39,Self-emp-not-inc,1,Married-civ-spouse,Sales,Husband,White,Male,between 0 and 50K,50,United-States,1
50,Local-gov,1,Married-civ-spouse,Craft-repair,Husband,White,Male,between 0 and 50K,40,United-States,1
57,Private,1,Married-spouse-absent,Adm-clerical,Not-in-family,White,Male,equal to 0,40,United-States,0
47,Private,0,Married-civ-spouse,Other-service,Wife,White,Female,equal to 0,38,United-States,0
79,Self-emp-not-inc,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,equal to 0,40,United-States,0
40,Private,0,Married-civ-spouse,Priv-house-serv,Wife,White,Female,equal to 0,45,United-States,0
35,Federal-gov,2,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,equal to 0,40,Vietnam,0
35,Local-gov,2,Married-civ-spouse,Exec-managerial,Husband,White,Male,between -50K and 0,80,United-States,0
30,Private,2,Married-civ-spouse,Other-service,Husband,White,Male,equal to 0,60,United-States,1
26,Private,0,Never-married,Farming-fishing,Not-in-family,Black,Male,equal to 0,40,United-States,0
49,Private,0,Never-married,Transport-moving,Unmarried,Black,Female,between 0 and 50K,40,United-States,0
48,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
22,Private,1,Never-married,Other-service,Not-in-family,White,Male,equal to 0,45,United-States,0
22,Private,0,Never-married,Other-service,Own-child,White,Female,equal to 0,30,United-States,0
50,Private,0,Separated,Adm-clerical,Not-in-family,Black,Female,equal to 0,47,Jamaica,0
47,Self-emp-not-inc,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,equal to 0,60,United-States,0
36,Private,0,Married-civ-spouse,Transport-moving,Husband,White,Male,equal to 0,50,United-States,0
44,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
73,Private,0,Widowed,Other-service,Unmarried,White,Female,equal to 0,9,United-States,0
24,Private,0,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,equal to 0,45,United-States,0
34,Private,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,equal to 0,40,United-States,1
37,Private,1,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,equal to 0,40,Hong,0
28,Private,0,Married-civ-spouse,Prof-specialty,Wife,White,Female,equal to 0,20,Germany,0
46,Private,1,Married-civ-spouse,Adm-clerical,Wife,White,Female,equal to 0,40,United-States,1
20,Private,1,Never-married,Prof-specialty,Own-child,White,Female,equal to 0,35,United-States,0
29,Private,0,Married-civ-spouse,Farming-fishing,Husband,White,Male,equal to 0,40,Mexico,0
24,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,0
29,State-gov,1,Never-married,Prof-specialty,Not-in-family,White,Male,equal to 0,35,United-States,0
18,Private,0,Never-married,Adm-clerical,Own-child,White,Female,equal to 0,20,United-States,0
41,Private,2,Divorced,Exec-managerial,Unmarried,Black,Female,equal to 0,90,United-States,1
59,Private,0,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,United-States,1
27,Private,0,Never-married,Farming-fishing,Unmarried,White,Male,equal to 0,50,United-States,0
50,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,45,United-States,0
25,Private,0,Never-married,Machine-op-inspct,Not-in-family,White,Male,equal to 0,24,Mexico,0
42,Private,2,Divorced,Exec-managerial,Unmarried,White,Female,equal to 0,45,United-States,0
36,Private,1,Married-civ-spouse,Craft-repair,Husband,White,Male,equal to 0,40,Japan,0
62,Private,1,Married-civ-spouse,Adm-clerical,Husband,White,Male,equal to 0,60,United-States,1
71,Private,1,Never-married,Adm-clerical,Not-in-family,White,Female,equal to 0,40,United-States,0
38,Private,2,Divorced,Exec-managerial,Not-in-family,White,Male,equal to 0,55,United-States,1
44,Private,0,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,equal to 0,40,United-States,0
19,Private,0,Never-married,Prof-specialty,Own-child,White,Male,equal to 0,30,United-States,0
49,Self-emp-not-inc,1,Married-civ-spouse,Farming-fishing,Husband,White,Male,equal to 0,60,United-States,0
60,Self-emp-inc,2,Married-civ-spouse,Prof-specialty,Husband,White,Male,between 0 and 50K,40,United-States,1
28,Self-emp-not-inc,0,Married-civ-spouse,Exec-managerial,Husband,White,Male,equal to 0,40,Poland,0
